Provider,TotalClaims,TotalInpatientClaims,TotalOutpatientClaims,TotalReimbursed,AvgReimbursed,TotalDeductible,AvgDeductible,UniqueBeneficiaries,UniqueAttendingPhysicians,AvgPatientAge,AvgHospitalStay,MostCommonState,Sum_ChronicCond_Alzheimer,Sum_ChronicCond_Heartfailure,Sum_ChronicCond_KidneyDisease,Sum_ChronicCond_Cancer,Sum_ChronicCond_ObstrPulmonary,Sum_ChronicCond_Depression,Sum_ChronicCond_Diabetes,Sum_ChronicCond_IschemicHeart,Sum_ChronicCond_Osteoporasis,Sum_ChronicCond_rheumatoidarthritis,Sum_ChronicCond_stroke,PotentialFraud
PRV52084,34,10,24,107750,3169.1176470588234,10700.0,314.70588235294116,32,22,72.0,10,33,13,20,18,6,14,12,29,29,8,14,1,0
PRV52085,824,0,824,240620,292.0145631067961,2530.0,3.070388349514563,747,144,73.13106796116504,0,33,318,465,311,113,251,380,563,602,248,237,78,0
PRV52087,56,2,54,20350,363.39285714285717,2376.0,42.42857142857143,44,23,74.05357142857143,2,15,27,41,21,10,26,21,41,42,12,15,6,0
PRV52088,44,1,43,24990,567.9545454545455,1268.0,28.818181818181817,44,10,75.5909090909091,1,10,15,21,18,6,13,15,32,36,17,16,5,0
PRV52089,145,15,130,221580,1528.1379310344828,16650.0,114.82758620689656,102,19,76.28965517241379,15,10,48,88,73,31,37,60,104,113,42,42,20,1
PRV52090,303,0,303,98250,324.25742574257424,420.0,1.386138613861386,279,47,74.66006600660066,0,10,137,184,117,39,98,145,212,223,104,103,32,0
PRV52092,159,12,147,141470,889.7484276729559,13156.0,82.74213836477988,144,62,73.21383647798743,12,10,70,103,53,28,42,63,119,135,52,56,23,0
PRV52094,53,8,45,161120,3040.0,7626.0,146.65384615384616,50,27,73.58490566037736,8,10,23,29,20,7,22,25,38,41,17,13,8,0
PRV52095,38,1,37,15560,409.4736842105263,1068.0,28.105263157894736,37,30,72.36842105263158,1,10,15,23,18,6,15,20,30,29,11,10,4,0
PRV52097,55,1,54,19640,357.09090909090907,1168.0,21.236363636363638,51,20,73.30909090909091,1,10,16,36,23,11,12,26,31,38,14,19,4,0
PRV52098,469,0,469,122660,261.5351812366738,1890.0,4.029850746268656,435,130,73.17697228144989,0,10,178,286,194,70,151,191,314,354,140,141,50,0
PRV52099,90,2,88,31370,348.55555555555554,2516.0,27.955555555555556,71,31,69.26666666666667,2,11,40,44,30,14,27,47,65,75,30,30,7,0
PRV52100,201,164,37,1533150,7627.611940298508,173106.0,869.8793969849246,177,35,73.08955223880596,164,10,99,137,114,45,79,92,159,176,78,63,31,1
PRV52101,15,1,14,12500,833.3333333333334,1068.0,71.2,15,9,75.26666666666667,1,10,8,10,4,5,4,8,12,14,6,2,1,0
PRV52102,15,0,15,1910,127.33333333333333,80.0,5.333333333333333,15,10,78.33333333333333,0,10,4,9,2,5,7,4,10,8,4,5,2,0
PRV52104,1189,0,1189,347070,291.9007569386039,3200.0,2.6913372582001682,663,9,73.5004205214466,0,10,490,714,489,209,376,552,833,862,337,335,69,0
PRV52105,26,0,26,12780,491.53846153846155,0.0,0.0,25,6,75.73076923076923,0,10,12,13,10,4,6,12,17,19,6,5,4,0
PRV52107,119,10,109,124760,1048.4033613445379,10132.0,85.86440677966101,114,5,72.76470588235294,10,10,45,68,50,20,39,56,76,95,51,31,9,0
PRV52109,248,0,248,75580,304.758064516129,500.0,2.0161290322580645,222,109,74.50806451612904,0,10,81,156,109,43,80,105,189,193,88,84,26,0
PRV52111,85,9,76,89960,1058.3529411764705,9812.0,115.43529411764706,82,36,73.71764705882353,9,10,32,55,41,17,30,33,61,74,27,33,12,0
PRV52112,85,24,61,259790,3056.3529411764707,25942.0,305.2,85,41,72.54117647058824,24,10,34,54,46,17,33,36,65,74,32,34,11,0
PRV52113,120,0,120,22170,184.75,610.0,5.083333333333333,53,4,73.275,0,10,34,65,59,8,45,60,79,90,45,40,16,0
PRV52114,1269,105,1164,1418220,1117.5886524822695,113584.0,89.64798737174428,633,12,72.8408195429472,105,10,544,781,510,190,349,554,881,1008,426,416,111,1
PRV52115,90,20,70,241500,2683.3333333333335,20722.0,232.8314606741573,74,37,71.4,20,10,28,52,46,13,25,34,62,66,31,33,9,1
PRV52118,52,4,48,113660,2185.769230769231,4582.0,88.11538461538461,49,20,70.63461538461539,4,10,16,30,19,7,18,15,38,32,15,23,7,0
PRV52119,52,16,36,202380,3891.923076923077,17108.0,329.0,51,26,70.0576923076923,16,10,20,30,29,14,13,24,39,47,12,15,3,1
PRV52120,1231,165,1066,1950720,1584.6628757108042,172092.0,140.48326530612246,1098,54,73.38748984565395,165,33,542,755,564,194,442,511,880,980,425,395,133,1
PRV52121,53,4,49,49610,936.0377358490566,4642.0,87.58490566037736,50,20,72.15094339622641,4,10,27,25,15,5,14,25,37,42,15,14,6,0
PRV52122,41,0,41,18740,457.0731707317073,170.0,4.146341463414634,41,21,73.14634146341463,0,10,12,28,21,5,13,11,28,25,10,9,8,0
PRV52123,256,162,94,1447140,5652.890625,170262.0,672.9723320158103,219,35,74.125,162,10,100,173,147,44,101,129,192,220,83,94,32,1
PRV52124,115,7,108,189250,1645.6521739130435,7656.0,66.57391304347826,113,42,73.5391304347826,7,10,51,76,52,23,42,53,80,92,39,40,11,1
PRV52126,110,39,71,388830,3534.818181818182,41822.0,380.2,106,69,72.37272727272727,39,23,42,60,49,15,46,47,75,81,36,31,13,0
PRV52127,15,5,10,73050,4870.0,5340.0,356.0,15,14,74.4,5,10,9,11,5,3,6,9,10,12,6,7,1,0
PRV52128,113,53,60,492550,4358.849557522124,53550.0,486.8181818181818,106,11,71.79646017699115,53,10,48,77,55,16,49,44,91,92,45,40,13,0
PRV52129,223,0,223,55590,249.28251121076232,710.0,3.1838565022421523,75,22,74.42152466367713,0,10,90,136,84,35,71,103,175,169,94,87,29,0
PRV52130,93,10,83,141100,1517.2043010752689,11120.0,119.56989247311827,90,45,70.96774193548387,10,1,36,60,41,9,28,53,68,62,25,23,13,0
PRV52131,84,31,53,349760,4163.809523809524,30114.0,371.77777777777777,75,42,71.5,31,10,35,59,49,12,28,46,63,68,45,31,12,0
PRV52133,305,2,303,105080,344.5245901639344,3296.0,10.806557377049181,270,42,72.92786885245901,2,22,125,177,123,47,111,132,221,229,84,97,30,0
PRV52135,263,210,53,1825550,6941.254752851711,220008.0,849.4517374517375,239,40,74.96958174904942,210,10,129,188,152,50,116,136,221,224,82,85,55,1
PRV52136,104,40,64,380190,3655.673076923077,43090.0,414.3269230769231,100,56,71.25961538461539,40,33,44,68,55,15,36,46,75,87,34,32,15,0
PRV52138,188,0,188,58880,313.1914893617021,600.0,3.1914893617021276,179,75,70.94148936170212,0,10,80,102,68,25,49,82,127,143,60,52,13,0
PRV52140,19,0,19,5130,270.0,80.0,4.2105263157894735,18,8,73.21052631578948,0,7,12,14,6,4,8,15,19,17,8,8,3,0
PRV52141,671,3,668,220290,328.301043219076,5384.0,8.023845007451564,341,39,72.32488822652758,3,10,304,411,198,93,159,266,490,484,219,211,63,0
PRV52142,59,28,31,248520,4212.203389830508,30044.0,509.22033898305085,59,35,76.40677966101696,28,10,28,33,30,8,31,27,45,48,9,22,5,0
PRV52143,17,0,17,8290,487.6470588235294,50.0,2.9411764705882355,17,11,80.52941176470588,0,10,6,7,7,0,3,6,12,12,4,2,0,0
PRV52144,134,12,122,123130,918.8805970149253,12966.0,96.76119402985074,133,64,71.94776119402985,12,10,42,59,47,23,36,57,82,97,44,43,12,0
PRV52145,245,0,245,60910,248.6122448979592,650.0,2.6530612244897958,236,50,73.53061224489795,0,10,88,145,91,55,80,107,161,188,62,69,23,0
PRV52146,40,24,16,240710,6017.75,25632.0,640.8,39,29,76.8,24,10,21,27,24,11,18,18,30,32,12,18,7,0
PRV52147,211,18,193,291500,1381.516587677725,19404.0,91.96208530805687,211,68,73.30331753554502,18,10,86,135,100,41,81,90,157,174,60,60,26,1
PRV52148,78,42,36,345150,4425.0,45006.0,577.0,76,35,75.55128205128206,42,10,32,50,33,12,34,43,57,67,29,32,8,0
PRV52149,180,16,164,191550,1064.1666666666667,15732.0,88.38202247191012,174,65,73.34444444444445,16,22,78,112,96,31,63,83,133,151,46,64,27,0
PRV52150,310,31,279,445240,1436.258064516129,33668.0,108.60645161290323,288,118,73.94516129032257,31,39,126,177,132,47,79,116,227,236,90,74,31,0
PRV52151,121,47,74,474110,3918.2644628099174,49338.0,411.15,114,62,74.41322314049587,47,10,50,83,62,20,43,51,86,91,28,50,18,1
PRV52152,88,47,41,454360,5163.181818181818,47052.0,553.5529411764705,84,52,76.01136363636364,47,39,39,60,47,21,32,47,64,69,25,38,13,0
PRV52154,742,0,742,194350,261.92722371967653,2570.0,3.463611859838275,705,89,73.28436657681941,0,33,278,403,287,111,199,306,518,540,226,215,73,0
PRV52155,62,12,50,98490,1588.5483870967741,13086.0,211.06451612903226,56,35,76.61290322580645,12,10,26,29,20,13,26,29,35,47,18,19,9,0
PRV52156,124,13,111,271910,2192.8225806451615,13964.0,112.61290322580645,123,53,73.2741935483871,13,10,53,70,54,23,34,52,87,100,43,35,13,0
PRV52157,227,43,184,494450,2178.193832599119,45596.0,201.75221238938053,178,105,73.40969162995594,43,10,96,150,102,32,77,114,167,187,80,80,23,0
PRV52159,271,24,247,288300,1063.8376383763837,26262.0,96.90774907749078,263,87,73.66420664206642,24,10,107,171,116,47,91,112,188,199,86,81,30,0
PRV52160,53,3,50,41460,782.2641509433962,3474.0,65.54716981132076,53,29,74.54716981132076,3,5,17,26,16,7,14,22,36,43,11,19,2,0
PRV52161,10,0,10,1660,166.0,0.0,0.0,10,7,79.4,0,10,5,6,4,1,1,2,5,8,4,0,0,0
PRV52162,39,1,38,28000,717.9487179487179,1258.0,32.256410256410255,36,20,75.2051282051282,1,10,13,20,15,3,15,13,30,34,13,9,2,0
PRV52163,62,2,60,37470,604.3548387096774,2216.0,35.74193548387097,62,21,72.62903225806451,2,10,22,36,26,12,20,25,43,42,26,21,1,0
PRV52165,72,10,62,114060,1584.1666666666667,10790.0,149.86111111111111,62,39,72.18055555555556,10,10,30,41,36,15,27,30,54,57,28,25,5,1
PRV52166,100,7,93,69300,693.0,7676.0,76.76,85,37,75.38,7,10,37,56,49,18,42,42,68,84,26,38,7,0
PRV52167,80,9,71,116390,1454.875,9832.0,122.9,74,39,72.6,9,1,29,54,36,13,29,31,62,66,25,19,8,0
PRV52168,78,0,78,17660,226.4102564102564,300.0,3.8461538461538463,77,36,73.57692307692308,0,10,26,44,34,14,22,42,51,60,18,23,14,0
PRV52169,39,0,39,10000,256.4102564102564,70.0,1.794871794871795,38,33,71.25641025641026,0,39,15,24,17,5,11,21,25,27,13,8,4,0
PRV52170,43,3,40,62090,1443.953488372093,3204.0,74.51162790697674,43,27,71.0,3,10,11,23,12,1,11,17,33,31,8,11,5,0
PRV52171,12,3,9,17820,1485.0,3204.0,267.0,12,8,77.25,3,10,7,8,4,0,3,6,10,9,5,3,2,0
PRV52173,119,119,0,1381400,11608.403361344537,124956.0,1068.0,108,2,73.27731092436974,119,10,58,92,66,18,55,56,101,98,41,46,21,1
PRV52174,4,0,4,830,207.5,0.0,0.0,4,3,72.0,0,10,1,2,0,0,1,2,4,3,1,1,0,0
PRV52175,221,0,221,58320,263.8914027149321,410.0,1.8552036199095023,215,63,74.18552036199095,0,10,90,121,85,27,72,98,162,163,55,73,18,0
PRV52176,21,21,0,312000,14857.142857142857,22428.0,1068.0,21,4,77.14285714285714,21,10,9,13,10,4,6,7,18,16,7,7,4,0
PRV52177,39,5,34,33850,867.9487179487179,5490.0,140.76923076923077,39,20,76.51282051282051,5,10,17,26,21,2,13,15,30,32,9,18,3,0
PRV52178,136,133,3,1379590,10144.04411764706,137772.0,1043.7272727272727,121,6,73.63970588235294,133,10,76,100,90,26,65,76,107,117,55,53,21,1
PRV52179,44,2,42,39910,907.0454545454545,2306.0,52.40909090909091,19,4,67.1590909090909,2,10,18,23,22,11,19,36,40,35,27,23,5,0
PRV52180,62,5,57,78720,1269.6774193548388,5720.0,92.25806451612904,58,25,74.09677419354838,5,10,36,36,31,11,20,28,45,45,16,23,4,0
PRV52181,27,10,17,108640,4023.703703703704,10680.0,395.55555555555554,25,19,70.25925925925925,10,10,9,16,13,1,11,15,21,23,14,13,4,1
PRV52182,109,5,104,63620,583.6697247706422,5670.0,52.018348623853214,54,8,76.44954128440367,5,10,30,78,57,21,35,49,74,85,24,29,6,0
PRV52184,21,0,21,2960,140.95238095238096,0.0,0.0,20,7,71.95238095238095,0,1,8,11,9,0,7,11,12,12,4,7,1,0
PRV52185,68,0,68,15510,228.08823529411765,230.0,3.3823529411764706,54,1,71.69117647058823,0,10,30,45,28,6,16,31,49,54,16,19,7,0
PRV52186,41,0,41,7160,174.6341463414634,110.0,2.682926829268293,38,9,74.48780487804878,0,10,17,22,10,1,12,16,26,29,14,9,2,0
PRV52187,27,0,27,7440,275.55555555555554,0.0,0.0,25,6,74.0,0,10,12,13,15,1,10,10,21,23,14,12,1,0
PRV52188,33,14,19,171080,5184.242424242424,14992.0,454.3030303030303,32,11,73.78787878787878,14,10,17,18,14,6,13,19,23,25,11,7,4,0
PRV52189,23,0,23,5890,256.0869565217391,60.0,2.608695652173913,20,4,77.3913043478261,0,10,8,12,6,4,7,11,15,18,10,5,0,0
PRV52191,28,0,28,8640,308.57142857142856,0.0,0.0,25,17,75.89285714285714,0,10,12,17,13,8,11,12,20,22,4,10,3,0
PRV52192,32,6,26,52060,1626.875,6408.0,200.25,29,13,77.0,6,10,14,16,16,4,13,17,24,27,7,13,6,0
PRV52193,153,0,153,28620,187.05882352941177,760.0,4.967320261437909,125,1,73.93464052287581,0,10,55,94,69,25,50,64,116,121,33,48,21,0
PRV52195,10,10,0,120000,12000.0,10680.0,1068.0,10,8,72.0,10,10,7,10,4,1,6,4,7,9,2,3,0,1
PRV52196,6,0,6,2710,451.6666666666667,0.0,0.0,6,2,74.5,0,10,2,3,4,1,3,5,4,6,0,3,1,0
PRV52197,10,10,0,114000,11400.0,10680.0,1068.0,10,4,77.8,10,10,7,8,3,3,5,5,7,7,3,5,1,0
PRV52199,10,0,10,1080,108.0,80.0,8.0,10,4,69.1,0,10,5,5,4,2,2,6,6,7,3,3,2,0
PRV52200,1,0,1,40,40.0,0.0,0.0,1,1,84.0,0,10,1,1,1,1,1,0,1,1,1,0,0,0
PRV52201,9,0,9,450,50.0,0.0,0.0,9,1,71.33333333333333,0,10,5,7,5,2,3,3,7,6,2,2,2,0
PRV52202,50,0,50,8200,164.0,0.0,0.0,49,2,75.12,0,10,17,29,17,6,11,24,40,36,22,20,4,0
PRV52204,9,0,9,2590,287.77777777777777,0.0,0.0,8,1,81.33333333333333,0,10,3,4,3,5,4,5,7,4,5,2,0,0
PRV52205,2,0,2,1120,560.0,0.0,0.0,2,1,57.0,0,10,0,2,1,0,2,2,2,2,0,2,0,0
PRV52206,5,0,5,1810,362.0,0.0,0.0,5,2,69.0,0,10,2,2,2,1,0,1,4,3,0,1,0,0
PRV52208,13,0,13,4560,350.7692307692308,50.0,3.8461538461538463,12,1,76.6923076923077,0,10,3,10,6,2,3,7,8,9,6,6,1,0
PRV52209,8,0,8,4960,620.0,0.0,0.0,8,3,79.5,0,10,4,6,4,1,3,5,7,6,3,3,0,0
PRV52211,130,0,130,26860,206.6153846153846,100.0,0.7692307692307693,124,1,74.66153846153846,0,10,47,75,54,18,32,47,96,104,33,48,10,0
PRV52212,64,0,64,13220,206.5625,50.0,0.78125,62,2,75.109375,0,10,23,36,20,8,18,24,45,45,20,20,3,0
PRV52213,7,0,7,590,84.28571428571429,0.0,0.0,7,3,82.57142857142857,0,10,2,3,3,0,1,2,6,5,1,2,0,0
PRV52214,47,0,47,12680,269.78723404255317,260.0,5.531914893617022,43,1,76.08510638297872,0,10,14,25,18,2,17,22,38,34,15,7,2,0
PRV52216,15,0,15,4940,329.3333333333333,140.0,9.333333333333334,14,2,73.26666666666667,0,10,1,12,8,2,6,9,12,12,2,2,5,0
PRV52217,5,0,5,520,104.0,0.0,0.0,4,3,75.0,0,10,2,4,0,0,1,2,4,5,1,3,0,0
PRV52218,8,0,8,1660,207.5,0.0,0.0,8,1,70.625,0,10,2,4,3,0,1,5,3,7,2,2,0,0
PRV52219,4,0,4,2780,695.0,0.0,0.0,4,2,69.5,0,10,0,4,3,1,1,2,4,3,0,1,0,0
PRV52220,12,0,12,2200,183.33333333333334,0.0,0.0,12,2,66.91666666666667,0,10,6,8,5,4,8,9,10,12,6,7,0,0
PRV52221,1,0,1,10,10.0,0.0,0.0,1,1,51.0,0,10,0,0,0,0,1,0,0,0,0,1,1,0
PRV52222,54,0,54,16920,313.3333333333333,60.0,1.1111111111111112,52,1,74.83333333333333,0,10,28,29,19,11,16,19,28,39,19,13,5,0
PRV52224,41,0,41,10100,246.34146341463415,100.0,2.4390243902439024,35,3,70.5609756097561,0,10,12,19,14,7,15,19,33,32,13,16,2,0
PRV52225,6,0,6,840,140.0,100.0,16.666666666666668,6,2,74.66666666666667,0,10,4,4,2,1,1,3,3,3,2,1,1,0
PRV52226,2,0,2,100,50.0,0.0,0.0,2,1,68.0,0,10,1,1,0,0,0,1,1,2,0,0,0,0
PRV52227,7,0,7,5560,794.2857142857143,100.0,14.285714285714286,6,2,80.42857142857143,0,10,3,3,5,0,1,3,4,7,0,1,3,0
PRV52228,8,0,8,2400,300.0,0.0,0.0,8,2,82.875,0,10,3,6,6,2,0,4,6,7,1,1,0,0
PRV52229,11,0,11,370,33.63636363636363,60.0,5.454545454545454,11,1,77.72727272727273,0,10,5,6,5,3,3,3,5,9,3,5,2,0
PRV52230,43,0,43,15100,351.16279069767444,0.0,0.0,15,2,74.27906976744185,0,10,17,26,5,1,5,15,37,40,13,10,1,0
PRV52231,6,0,6,3980,663.3333333333334,100.0,16.666666666666668,6,2,77.5,0,10,3,3,5,3,4,2,3,6,4,4,1,0
PRV52232,4,0,4,640,160.0,100.0,25.0,4,1,75.75,0,10,1,0,0,1,0,1,1,3,1,1,0,0
PRV52233,216,0,216,63540,294.1666666666667,430.0,1.9907407407407407,156,2,72.0,0,10,84,117,89,30,66,91,150,162,64,46,11,0
PRV52235,2,0,2,970,485.0,0.0,0.0,2,1,66.0,0,54,0,2,1,1,0,0,2,2,0,1,0,0
PRV52236,14,0,14,5780,412.85714285714283,0.0,0.0,13,3,74.42857142857143,0,10,7,9,5,2,5,5,8,12,4,4,2,0
PRV52237,38,0,38,7400,194.73684210526315,270.0,7.105263157894737,38,3,74.34210526315789,0,10,10,24,12,6,11,18,26,24,11,5,3,0
PRV52238,11,0,11,1530,139.0909090909091,0.0,0.0,10,3,67.0,0,10,3,5,2,2,4,4,6,9,2,0,3,0
PRV52240,62,0,62,25220,406.7741935483871,30.0,0.4838709677419355,61,5,74.95161290322581,0,10,24,33,25,10,18,29,47,49,22,17,9,0
PRV52241,23,0,23,5690,247.3913043478261,0.0,0.0,22,4,74.30434782608695,0,10,6,13,9,5,6,9,18,17,9,9,3,0
PRV52242,31,0,31,13600,438.7096774193548,170.0,5.483870967741935,30,2,75.06451612903226,0,10,8,14,5,7,7,11,19,19,9,11,2,0
PRV52246,67,0,67,26510,395.67164179104475,100.0,1.492537313432836,47,2,69.77611940298507,0,10,31,39,25,10,27,28,49,49,17,24,6,0
PRV52247,49,0,49,10890,222.24489795918367,80.0,1.6326530612244898,48,3,72.83673469387755,0,10,20,26,20,10,12,15,36,37,17,18,6,0
PRV52248,24,0,24,12750,531.25,110.0,4.583333333333333,21,2,75.875,0,10,7,15,13,1,8,10,19,20,9,9,1,0
PRV52249,47,0,47,25480,542.1276595744681,80.0,1.702127659574468,41,3,77.53191489361703,0,10,23,30,31,9,11,17,36,35,15,10,5,0
PRV52251,4,0,4,270,67.5,0.0,0.0,4,2,59.25,0,10,0,1,3,1,2,4,4,4,0,1,1,0
PRV52252,26,0,26,2130,81.92307692307692,70.0,2.6923076923076925,26,2,76.26923076923077,0,10,12,20,13,5,9,10,18,20,6,8,4,0
PRV52253,1,0,1,80,80.0,0.0,0.0,1,1,76.0,0,10,0,1,0,0,0,0,1,1,1,0,0,0
PRV52254,31,0,31,3960,127.74193548387096,50.0,1.6129032258064515,30,1,73.38709677419355,0,10,10,19,9,4,8,8,20,20,12,15,1,0
PRV52255,10,0,10,720,72.0,0.0,0.0,7,1,76.0,0,10,5,7,6,1,7,4,8,10,6,3,0,0
PRV52256,1,0,1,50,50.0,0.0,0.0,1,1,72.0,0,10,0,1,0,0,0,1,1,1,0,1,0,0
PRV52257,15,0,15,4440,296.0,0.0,0.0,14,1,71.86666666666666,0,10,3,8,8,3,3,4,10,12,7,6,1,0
PRV52260,63,0,63,12880,204.44444444444446,50.0,0.7936507936507936,62,3,75.46031746031746,0,10,27,28,14,8,15,21,39,40,13,20,8,0
PRV52261,1,0,1,200,200.0,0.0,0.0,1,1,72.0,0,10,0,1,0,0,0,0,1,0,0,0,0,0
PRV52262,112,0,112,27840,248.57142857142858,140.0,1.25,92,2,74.34821428571429,0,10,48,53,43,19,39,55,72,80,38,32,10,0
PRV52263,3,0,3,630,210.0,0.0,0.0,3,2,73.66666666666667,0,10,1,3,0,1,2,3,2,2,1,1,1,0
PRV52264,25,0,25,4420,176.8,20.0,0.8,21,2,77.2,0,10,8,8,12,5,11,11,13,15,12,14,1,0
PRV52265,30,30,0,260000,8666.666666666666,30972.0,1068.0,27,2,72.1,30,10,18,25,17,10,16,20,26,28,11,13,8,0
PRV52266,37,37,0,460400,12443.243243243243,37380.0,1068.0,30,2,70.02702702702703,37,10,21,24,27,12,16,23,32,34,14,17,2,0
PRV52267,10,10,0,78900,7890.0,10680.0,1068.0,10,4,78.9,10,10,4,6,6,4,5,7,5,9,2,5,1,0
PRV52271,19,0,19,3760,197.89473684210526,50.0,2.6315789473684212,19,1,72.52631578947368,0,10,9,11,7,5,5,4,14,15,10,6,1,0
PRV52272,8,0,8,4210,526.25,0.0,0.0,8,1,79.625,0,10,5,4,6,3,3,3,6,5,3,3,0,0
PRV52273,11,0,11,4380,398.1818181818182,40.0,3.6363636363636362,11,8,68.54545454545455,0,10,5,8,7,1,8,6,10,9,2,4,5,0
PRV52274,38,0,38,7800,205.26315789473685,10.0,0.2631578947368421,17,2,77.86842105263158,0,10,12,25,14,0,11,10,31,27,6,16,5,0
PRV52275,101,0,101,27220,269.5049504950495,270.0,2.6732673267326734,57,1,73.85148514851485,0,10,31,67,59,16,28,46,75,83,48,36,5,0
PRV52276,68,0,68,17750,261.02941176470586,330.0,4.852941176470588,62,1,73.55882352941177,0,10,19,37,22,14,17,17,51,48,26,26,8,0
PRV52278,16,16,0,235000,14687.5,17088.0,1068.0,16,4,78.375,16,10,9,12,7,3,10,6,12,16,5,8,5,0
PRV52279,83,82,1,783300,9437.349397590362,85440.0,1054.8148148148148,77,3,71.78313253012048,82,10,50,62,50,19,45,52,74,79,30,34,13,0
PRV52280,41,41,0,395000,9634.146341463415,42720.0,1068.0,38,4,74.5609756097561,41,10,19,30,27,6,19,18,32,36,10,19,6,1
PRV52281,41,41,0,408000,9951.219512195123,43788.0,1068.0,41,2,75.02439024390245,41,10,20,34,23,9,17,21,32,35,20,19,3,0
PRV52282,6,6,0,77000,12833.333333333334,5340.0,1068.0,6,1,73.66666666666667,6,10,1,5,4,5,3,3,3,5,2,3,0,0
PRV52283,66,66,0,594700,9010.60606060606,69420.0,1068.0,54,4,72.98484848484848,66,10,30,48,43,17,38,43,51,60,34,24,18,1
PRV52284,39,0,39,5320,136.4102564102564,180.0,4.615384615384615,32,1,72.43589743589743,0,10,19,22,17,7,9,23,31,27,5,15,4,0
PRV52285,19,19,0,144000,7578.9473684210525,19224.0,1068.0,19,4,79.36842105263158,19,10,6,15,10,5,3,10,16,18,5,9,3,0
PRV52286,5,5,0,90000,18000.0,5340.0,1068.0,5,2,72.4,5,10,2,2,3,0,3,3,4,4,2,2,1,0
PRV52288,13,0,13,2810,216.15384615384616,0.0,0.0,12,1,78.07692307692308,0,10,8,7,5,3,7,7,8,9,5,5,2,0
PRV52289,4,4,0,18000,4500.0,4272.0,1068.0,4,1,75.75,4,41,2,3,2,0,2,2,4,4,0,1,0,0
PRV52290,10,10,0,68000,6800.0,10680.0,1068.0,10,3,78.7,10,10,6,8,5,2,6,6,8,9,3,4,2,0
PRV52291,18,17,1,128000,7111.111111111111,18156.0,1008.6666666666666,17,2,72.83333333333333,17,10,8,12,9,3,7,9,14,16,6,6,6,0
PRV52292,25,25,0,303000,12120.0,26700.0,1068.0,25,3,74.84,25,10,6,22,17,7,10,12,20,22,11,9,4,1
PRV52293,7,0,7,4170,595.7142857142857,0.0,0.0,7,2,81.28571428571429,0,10,3,4,2,2,2,5,4,4,1,0,0,0
PRV52294,7,7,0,54000,7714.285714285715,7476.0,1068.0,7,1,79.0,7,10,3,4,4,1,2,5,7,6,3,2,1,0
PRV52295,5,5,0,19000,3800.0,5340.0,1068.0,5,3,81.2,5,10,2,1,2,1,1,2,4,4,1,1,1,0
PRV52296,2,2,0,12000,6000.0,2136.0,1068.0,2,1,90.5,2,10,0,1,1,0,1,0,2,2,1,0,0,0
PRV52298,218,9,209,153300,703.2110091743119,8994.0,41.44700460829493,144,20,72.26605504587155,9,11,101,129,96,36,69,116,165,174,66,53,12,0
PRV52299,601,0,601,157140,261.46422628951746,1470.0,2.4459234608985025,255,7,71.97004991680532,0,11,198,350,253,121,180,271,432,471,165,172,62,0
PRV52300,21,3,18,59160,2817.1428571428573,3224.0,153.52380952380952,19,13,79.57142857142857,3,11,7,17,11,4,5,13,16,19,4,5,1,0
PRV52302,46,11,35,136280,2962.608695652174,10680.0,237.33333333333334,30,13,72.5,11,11,18,25,23,3,19,21,35,36,21,16,9,0
PRV52303,392,23,369,347340,886.0714285714286,24646.0,63.033248081841435,313,152,73.5,23,11,163,234,173,69,136,191,295,291,121,118,43,0
PRV52304,184,0,184,63120,343.04347826086956,790.0,4.293478260869565,88,41,71.46739130434783,0,11,72,117,84,10,52,67,124,142,78,75,27,0
PRV52306,15,0,15,7030,468.6666666666667,0.0,0.0,15,11,72.06666666666666,0,11,3,8,4,3,5,7,12,10,2,6,0,0
PRV52307,175,53,122,806460,4608.342857142857,54828.0,316.9248554913295,167,90,72.87428571428572,53,11,68,106,78,24,47,90,114,129,52,54,19,1
PRV52308,87,40,47,374760,4307.586206896552,42840.0,492.41379310344826,72,41,69.816091954023,40,11,40,56,46,12,35,47,67,65,24,32,13,1
PRV52309,170,0,170,45340,266.70588235294116,210.0,1.2352941176470589,88,4,70.99411764705883,0,11,55,90,70,36,66,66,133,141,50,52,14,0
PRV52310,454,0,454,106790,235.2202643171806,1500.0,3.303964757709251,190,3,71.29295154185021,0,11,153,257,153,60,111,198,288,328,131,128,46,0
PRV52311,28,0,28,7770,277.5,0.0,0.0,23,16,69.39285714285714,0,11,9,15,9,5,5,9,15,21,10,4,2,0
PRV52312,214,0,214,79810,372.94392523364485,550.0,2.5700934579439254,112,5,73.77570093457943,0,11,88,126,90,41,86,131,154,155,63,79,7,0
PRV52313,504,0,504,146700,291.07142857142856,1480.0,2.9365079365079363,196,7,69.7797619047619,0,11,241,318,192,78,188,240,353,411,198,186,70,0
PRV52314,223,40,183,455180,2041.1659192825111,41094.0,185.94570135746605,192,95,71.08071748878923,40,11,91,137,105,27,68,107,171,183,61,78,24,0
PRV52315,85,5,80,61930,728.5882352941177,5480.0,64.47058823529412,66,28,71.72941176470589,5,11,31,61,43,8,33,27,52,72,26,27,18,0
PRV52317,25,2,23,28590,1143.6,2346.0,93.84,21,15,73.88,2,11,8,19,13,4,10,8,21,20,4,14,3,0
